x,z,d
11.5,-4.1666665,4.1666665
12,-4.1666665,4.1666665
12.5,-4.1666665,4.1666665
13,-4.1666665,4.1666665
13.5,-4.1666665,4.1666665
14,-4.1666665,4.1666665
14.5,-4.1666665,4.1666665
15,-4.1666665,4.1666665
15.5,-4.1666665,4.1666665
16,-4.1666665,4.1666665
16.5,-4.1666665,4.1666665
17,-4.1666665,4.1666665
17.5,-4.1666665,4.1666665
18,-4.1666665,4.1666665
18.5,-4.1666665,4.1666665
19,-4.1666665,4.1666665
19.5,-4.1666665,4.1666665
20,-4.1666665,4.1666665
20.5,-4.1666665,4.1666665
21,-4.1666665,4.1666665
21.5,-4.1666665,4.1666665
22,-4.1666665,4.1666665
22.5,-4.1666665,4.1666665
23,-4.1666665,4.1666665
23.5,-4.1666665,4.1666665
24,-4.1666665,4.1666665
24.5,-4.1666665,4.1667037
25,-4.1666665,4.166948
25.5,-4.1666665,4.2059636
26,-4.1666665,4.2958546
26.5,-4.1666665,4.4368563
27,-4.1666665,4.6252866
27.5,-4.1666665,4.8619027
28,-4.1666665,5.139947
28.5,-4.1666665,5.4472437
29,-4.1666665,5.7799344
29.5,-4.1666665,6.134495
30,-4.1666665,6.5101
-30,-4,6.4048243
-29.5,-4,6.02264
-29,-4,5.660976
-28.5,-4,5.3208075
-28,-4,5.005782
-27.5,-4,4.719917
-27,-4,4.4757557
-26.5,-4,4.280687
-26,-4,4.1343803
-25.5,-4,4.0409226
-25,-4,4.0002937
-24.5,-4,4.0000386
-24,-4,4
-23.5,-4,4
-23,-4,4
-22.5,-4,4
-22,-4,4
-21.5,-4,4
-21,-4,4
-20.5,-4,4
-20,-4,4
-19.5,-4,4
-19,-4,4
-18.5,-4,4
-18,-4,4
-17.5,-4,4
-17,-4,4
-16.5,-4,4
-16,-4,4
-15.5,-4,4
-15,-4,4
-14.5,-4,4
-14,-4,4
-13.5,-4,4
-13,-4,4
-12.5,-4,4
-12,-4,4
-11.5,-4,4
-11,-4,4
-10.5,-4,4
-10,-4,4
-9.5,-4,4
-9,-4,4
-8.5,-4,4
-8,-4,4
-7.5,-4,4
-7,-4,4
-6.5,-4,4
-6,-4,4
-5.5,-4,4
-5,-4,4
-4.5,-4,4
-4,-4,4
-3.5,-4,4
-3,-4,4
-2.5,-4,4
-2,-4,4
-1.5,-4,4
-1,-4,4
-0.5,-4,4
0,-4,4
0.5,-4,4
1,-4,4
1.5,-4,4
2,-4,4
2.5,-4,4
3,-4,4
3.5,-4,4
4,-4,4
4.5,-4,4
5,-4,4
5.5,-4,4
6,-4,4
6.5,-4,4
7,-4,4
7.5,-4,4
8,-4,4
8.5,-4,4
9,-4,4
9.5,-4,4
10,-4,4
10.5,-4,4
11,-4,4
11.5,-4,4
12,-4,4
