x,z,d
216.15001,-7.9175,82.29413
216.70001,-7.9175,82.84287
217.25,-7.9175,83.39162
217.8,-7.9175,83.94039
218.35,-7.9175,84.48919
218.90001,-7.9175,85.037994
219.45001,-7.9175,85.586815
220,-7.9175,86.135635
0,-7.835,86.13034
0.55,-7.835,85.58147
1.1,-7.835,85.032616
1.6500001,-7.835,84.48378
2.2,-7.835,83.93496
2.75,-7.835,83.38615
3.3000002,-7.835,82.83735
3.8500001,-7.835,82.28858
4.4,-7.835,81.739815
4.9500003,-7.835,81.19108
5.5,-7.835,80.64234
6.05,-7.835,80.09363
6.6000004,-7.835,79.54494
7.15,-7.835,78.99626
7.7000003,-7.835,78.44761
8.25,-7.835,77.898964
8.8,-7.835,77.350334
9.35,-7.835,76.80174
9.900001,-7.835,76.25315
10.45,-7.835,75.7046
11,-7.835,75.15605
11.55,-7.835,74.60753
12.1,-7.835,74.05904
12.650001,-7.835,73.51055
13.200001,-7.835,72.9621
13.75,-7.835,72.413666
14.3,-7.835,71.86526
14.85,-7.835,71.31688
15.400001,-7.835,70.76851
15.950001,-7.835,70.22018
16.5,-7.835,69.67187
17.050001,-7.835,69.12358
17.6,-7.835,68.575325
18.15,-7.835,68.02709
18.7,-7.835,67.47889
19.25,-7.835,66.93072
19.800001,-7.835,66.382576
20.35,-7.835,65.834465
20.9,-7.835,65.28638
21.45,-7.835,64.73832
22,-7.835,64.19031
22.550001,-7.835,63.64232
23.1,-7.835,63.094368
23.65,-7.835,62.546448
24.2,-7.835,61.99856
24.75,-7.835,61.45072
25.300001,-7.835,60.902912
25.85,-7.835,60.35515
26.400002,-7.835,59.807415
26.95,-7.835,59.259724
27.5,-7.835,58.712082
28.050001,-7.835,58.164474
28.6,-7.835,57.616917
29.150002,-7.835,57.0694
29.7,-7.835,56.52193
30.25,-7.835,55.974514
30.800001,-7.835,55.42714
31.35,-7.835,54.87982
31.900002,-7.835,54.332554
32.45,-7.835,53.785336
33,-7.835,53.238182
33.55,-7.835,52.691082
34.100002,-7.835,52.144035
34.65,-7.835,51.59705
35.2,-7.835,51.05013
35.75,-7.835,50.503277
36.3,-7.835,49.956493
36.850002,-7.835,49.409767
37.4,-7.835,48.863113
37.95,-7.835,48.316536
38.5,-7.835,47.770035
39.05,-7.835,47.223618
39.600002,-7.835,46.67727
40.15,-7.835,46.131004
40.7,-7.835,45.584827
41.25,-7.835,45.03875
41.8,-7.835,44.492764
42.350002,-7.835,43.94686
42.9,-7.835,43.401062
43.45,-7.835,42.855362
44,-7.835,42.309776
44.55,-7.835,41.764305
45.100002,-7.835,41.218937
45.65,-7.835,40.673687
46.2,-7.835,40.128567
46.75,-7.835,39.583576
47.3,-7.835,39.03872
47.850002,-7.835,38.493996
48.4,-7.835,37.94942
48.95,-7.835,37.405
49.5,-7.835,36.86073
50.05,-7.835,36.316628
50.600002,-7.835,35.77269
51.15,-7.835,35.228935
51.7,-7.835,34.685368
52.25,-7.835,34.141994
52.800003,-7.835,33.59882
53.350002,-7.835,33.055862
53.9,-7.835,32.51313
54.45,-7.835,31.97063
55,-7.835,31.428375
55.550003,-7.835,30.886372
56.100002,-7.835,30.344646
56.65,-7.835,29.803202
57.2,-7.835,29.262056
57.75,-7.835,28.721226
58.300003,-7.835,28.180723
58.850002,-7.835,27.640574
59.4,-7.835,27.100792
59.95,-7.835,26.561401
60.5,-7.835,26.022423
61.050003,-7.835,25.483877
61.600002,-7.835,24.945799
62.15,-7.835,24.40821
62.7,-7.835,23.871143
63.25,-7.835,23.334633
63.800003,-7.835,22.79871
64.35,-7.835,22.263422
64.9,-7.835,21.728802
65.450005,-7.835,21.1949
66,-7.835,20.661776
66.55,-7.835,20.12947
67.1,-7.835,19.598059
67.65,-7.835,19.067595
68.200005,-7.835,18.538157
68.75,-7.835,18.009836
69.3,-7.835,17.482708
69.85,-7.835,16.956888
70.4,-7.835,16.43247
70.950005,-7.835,15.909588
71.5,-7.835,15.388388
72.05,-7.835,14.869005
72.6,-7.835,14.351637
73.15,-7.835,13.836458
73.700005,-7.835,13.323701
74.25,-7.835,12.813622
74.8,-7.835,12.306497
75.35,-7.835,11.802661
75.9,-7.835,11.302476
76.450005,-7.835,10.806377
77,-7.835,10.314864
77.55,-7.835,9.828496
78.1,-7.835,9.347947
78.65,-7.835,8.873976
79.200005,-7.835,8.407487
79.75,-7.835,7.94954
80.3,-7.835,7.501357
80.85,-7.835,7.0644007
81.4,-7.835,6.7411623
81.950005,-7.835,6.4556756
82.5,-7.835,6.205906
83.05,-7.835,5.996311
83.6,-7.835,5.831231
84.15,-7.835,5.71452
84.700005,-7.835,5.6491795
85.25,-7.835,5.635
85.8,-7.835,5.635
86.35,-7.835,5.635
86.9,-7.835,5.635
87.450005,-7.835,5.635
88,-7.835,5.635
88.55,-7.835,5.635
89.1,-7.835,5.635
89.65,-7.835,5.635
90.200005,-7.835,5.635
90.75,-7.835,5.635
91.3,-7.835,5.635
91.85,-7.835,5.635
92.4,-7.835,5.635
92.950005,-7.835,5.635
93.5,-7.835,5.635
94.05,-7.835,5.635
94.6,-7.835,5.635
95.15,-7.835,5.640543
95.700005,-7.835,5.6915045
96.25,-7.835,5.7944546
96.8,-7.835,5.946697
97.35,-7.835,6.1445656
97.9,-7.835,6.3838224
98.450005,-7.835,6.660008
99,-7.835,6.9687276
99.55,-7.835,7.3809996
100.1,-7.835,7.82627
100.65,-7.835,8.281689
101.200005,-7.835,8.74596
101.75,-7.835,9.21798
102.3,-7.835,9.696821
102.85,-7.835,10.181668
103.4,-7.835,10.671843
103.950005,-7.835,11.166744
104.5,-7.835,11.665853
105.05,-7.835,12.168737
105.600006,-7.835,12.675002
106.15,-7.835,13.184302
106.700005,-7.835,13.696358
107.25,-7.835,14.210892
107.8,-7.835,14.72769
108.350006,-7.835,15.246542
108.9,-7.835,15.7672615
109.450005,-7.835,16.289701
110,-7.835,16.813704
110.55,-7.835,16.28971
111.100006,-7.835,15.767267
111.65,-7.835,15.24655
112.200005,-7.835,14.727695
112.75,-7.835,14.210905
113.3,-7.835,13.696364
113.850006,-7.835,13.18431
