x,z,d
160.2,-19.6875,14.392467
160.65,-19.6875,14.473053
161.09999,-19.6875,14.55364
161.55,-19.6875,14.634233
162,-19.6875,14.715375
162.45,-19.6875,14.796888
162.9,-19.6875,14.878406
163.34999,-19.6875,14.959921
163.8,-19.6875,15.041791
164.25,-19.6875,15.124208
164.7,-19.6875,15.206622
165.15,-19.6875,15.289038
165.59999,-19.6875,15.371755
166.05,-19.6875,15.455052
166.5,-19.6875,15.538347
166.95,-19.6875,15.621641
167.4,-19.6875,15.705324
167.84999,-19.6875,15.789469
168.3,-19.6875,15.873614
168.75,-19.6875,15.957759
169.2,-19.6875,16.042513
169.65,-19.6875,16.127478
170.09999,-19.6875,16.21244
170.55,-19.6875,16.297567
171,-19.6875,16.383318
171.45,-19.6875,16.46907
171.9,-19.6875,16.55482
172.34999,-19.6875,16.641209
172.79999,-19.6875,16.727715
173.25,-19.6875,16.814228
173.7,-19.6875,16.901215
174.15,-19.6875,16.988445
174.59999,-19.6875,17.075676
175.04999,-19.6875,17.163368
175.5,-19.6875,17.25129
175.95,-19.6875,17.339203
176.4,-19.6875,17.42768
176.84999,-19.6875,17.516237
177.29999,-19.6875,17.604954
177.75,-19.6875,17.694122
178.2,-19.6875,17.783287
178.65,-19.6875,17.8075
179.09999,-19.6875,17.8075
179.54999,-19.6875,17.8075
180,-19.6875,17.8075
0,-19.375,12.014311
0.45,-19.375,11.793922
0.9,-19.375,11.579727
1.3499999,-19.375,11.365533
1.8,-19.375,11.151337
2.25,-19.375,10.941664
2.6999998,-19.375,10.743091
3.1499999,-19.375,10.545714
3.6,-19.375,10.348339
4.0499997,-19.375,10.151732
4.5,-19.375,9.966146
4.95,-19.375,9.784369
5.3999996,-19.375,9.6025915
5.85,-19.375,9.420814
6.2999997,-19.375,9.246291
6.75,-19.375,9.078995
7.2,-19.375,8.9117
7.6499996,-19.375,8.744404
8.099999,-19.375,8.580454
8.55,-19.375,8.4264965
9,-19.375,8.272673
9.45,-19.375,8.118849
9.9,-19.375,7.9658737
10.349999,-19.375,7.823541
10.799999,-19.375,7.6822815
11.25,-19.375,7.5410194
11.7,-19.375,7.399759
12.15,-19.375,7.2667913
12.599999,-19.375,7.137271
13.049999,-19.375,7.00775
13.5,-19.375,6.87823
13.95,-19.375,6.753001
14.4,-19.375,6.6344843
14.849999,-19.375,6.515967
15.299999,-19.375,6.3974476
15.75,-19.375,6.2795267
16.199999,-19.375,6.1709356
16.65,-19.375,6.0627527
17.1,-19.375,5.9545684
17.55,-19.375,5.8463864
18,-19.375,5.743836
18.449999,-19.375,5.645384
18.9,-19.375,5.546932
19.35,-19.375,5.44848
19.8,-19.375,5.350713
20.25,-19.375,5.2613344
20.699999,-19.375,5.1720634
21.15,-19.375,5.0827928
21.599998,-19.375,4.993522
22.05,-19.375,4.908269
22.5,-19.375,4.827679
22.949999,-19.375,4.7470875
23.4,-19.375,4.6664968
23.849998,-19.375,4.5859065
24.3,-19.375,4.5116796
24.75,-19.375,4.4393077
25.199999,-19.375,4.3669367
25.65,-19.375,4.294565
26.099998,-19.375,4.2223606
26.55,-19.375,4.157566
27,-19.375,4.0929904
27.449999,-19.375,4.028417
27.9,-19.375,3.9638412
28.349998,-19.375,3.9001336
28.8,-19.375,3.842961
29.25,-19.375,3.785789
29.699999,-19.375,3.7286174
30.15,-19.375,3.6714454
30.599998,-19.375,3.6152864
31.05,-19.375,3.5651538
